Date, Title, Note, Hyperlink, Espanol, NIOSH Number, NTIS Number, Other Number, Category
Apr 2001,"Building Safer Highway Work Zones: Measures To Prevent Worker Injuries From Vehicles And Equipment","",https://www.cdc.gov/niosh/docs/2001-128/,,2001-128,PB2001-106-485,,
Mar 2001,"Haulage Truck Dump Site Safety: An Examination Of Reported Injuries","",https://www.cdc.gov/niosh/mining/works/coversheet1018.html,,2001-124,PB2001-106-642,IC 9454,Mining
Mar 2001,"Floor Heaters Can Increase Operator's Dust Exposure In Enclosed Cabs","",https://www.cdc.gov/niosh/mining/works/coversheet130.html,,,,TN 486,Mining
Mar 2001,"Tracking Occupational Injuries, Illnesses, And Hazards: The NIOSH Surveillance Strategic Plan","",https://www.cdc.gov/niosh/docs/2001-118/,,2001-118,PB2001-105-388,,
Mar 2001,"Health Hazard Evaluations: Occupational Exposure To Lead 1994 To 1999","",https://www.cdc.gov/niosh/docs/2001-113/,,2001-113,PB2001-106-519,,
Feb 2001,"Simple Solutions: Ergonomics For Farm Workers","",https://www.cdc.gov/niosh/docs/2001-111/,https://www.cdc.gov/spanish/niosh/docs/2001-111_sp/,2001-111,PB2003-104-504,,
Jan 2001,"Data From The Bureau Of Labor Statistics&#8212;Worker Health By Industry And Occupation","",https://www.cdc.gov/niosh/docs/2001-120/,,2001-120,PB2001-107-905,,
Jan 2001,"A Compendium Of NIOSH Mining Research","",https://www.cdc.gov/niosh/mining/works/coversheet757.html,,2001-114,PB2001-103-447,,Mining
Jan 2001,"Mining Publications List: 1995 - 2000","",https://www.cdc.gov/niosh/mining/works/coversheet811.html,,2001-106,PB2001-106-517,,Mining
Jan 2001,"Devices To Monitor Blind Spots Near Large Haulage Equipment","",https://www.cdc.gov/niosh/mining/works/coversheet1388.html,,,,TN 484,Mining
Jan 2001,"Safety Training Tools For Rock Scaling Personnel","",https://www.cdc.gov/niosh/mining/works/coversheet925.html,,,,TN 483,Mining
Jan 2001,"National Occupational Research Agenda For Musculoskeletal Disorders: Next Decade Of Research","",https://www.cdc.gov/niosh/docs/2001-117/,,2001-117,PB2001-105-387,,
Jan 2001,"Health Hazard Evaluations: Tuberculosis 1990-1999","",https://www.cdc.gov/niosh/docs/2001-116/,,2001-116,PB2001-105-385,,
2001,"Reducing Dust Inside Enclosed Cabs","Video",//www.youtube.com/watch?v=GF5tWklFYVU,,2009-121D,,,
2001,"Hazards in Motion","",https://www.cdc.gov/niosh/mining/works/coversheet1832.html,,2001-151d,,,Mining
2001,"Hidden Scars","",https://www.cdc.gov/niosh/mining/works/coversheet1833.html,,2001-150d,,,Mining
2001,"National Occupational Research Agenda Update 2001","",https://www.cdc.gov/niosh/docs/2001-147/,,2001-147,,,
2001,"NIOSH Pocket Guide To Chemical Hazards (NPG)","Superseded by 2005-149",,,2001-145,,,
2001,"Certified Equipment List (CD-Rom)","Revised: 2004",,,2001-139,,,
2001,"Fatal Injuries To Civilian Workers In The United States, 1980-1995","",https://www.cdc.gov/niosh/docs/2001-129/,,2001-129,PB2002-100-319,,
2001,"Women&#39;s Safety And Health Issues At Work","",https://www.cdc.gov/niosh/docs/2001-123/,,2001-123,,,
2001,"NIOSH Musculoskeletal Disorders (CD-ROM)","",,,2001-122,,,
2001,"Epidemic Intelligence Service Opportunities At NIOSH","",https://www.cdc.gov/niosh/docs/2001-112/,,2001-112,,,
2001,"General Estimates Of Work-Related Noises","",https://www.cdc.gov/niosh/docs/2001-104/,,2001-104,,,
2001,"Work-Related Hearing Loss","",https://www.cdc.gov/niosh/docs/2001-103/,https://www.cdc.gov/spanish/niosh/docs/2001-103_sp/,2001-103,,,
2001,"Hearing Loss Publications","",https://www.cdc.gov/niosh/docs/2001-102/,,2001-102,,,
2001,"Miner Mike Saves the Day","",https://www.cdc.gov/niosh/mining/works/coversheet1834.html,,2000-150d,,,Mining
2001,"Using The Coal Mine Roof Rating (CMRR) To Assess Roof Stability In U.S. Coal Mines","",https://www.cdc.gov/niosh/mining/works/coversheet894.html,,,,,Mining
Dec 2000,"Health Effects Of Occupational Exposure To Asphalt - NIOSH Hazard Review","",https://www.cdc.gov/niosh/docs/2001-110/,,2001-110,PB2001-103-910,,
Dec 2000,"Carbonless Copy Paper - NIOSH Hazard Review","",https://www.cdc.gov/niosh/docs/2001-107/,,2001-107,PB2001-106-640,,
Nov 2000,"NORA Fact Sheet","",https://www.cdc.gov/niosh/docs/2001-101/,,2001-101,,,
Nov 2000,"Test Results Of Collision Warning Systems On Off-Highway Dump Trucks, Phase 2","",https://www.cdc.gov/niosh/mining/works/coversheet1771.html,,2001-100,,,Mining
Nov 2000,"NIOSH Testimony to OSHA - Comments on the Proposed Ergonomics Program - 29 CFR Part 1910 Docket No. S-177","",https://www.cdc.gov/niosh/docs/2001-108/,,2001-108,,,
Oct 2000,"Proceedings: New Technology For Coal Mine Roof Support","",https://www.cdc.gov/niosh/mining/works/coversheet1380.html,,2000-151,,IC 9453,Mining
Sep 2000,"Certified Equipment List (CD-Rom)","Revised: 2002-144",,,2001-105,,,
Sep 2000,"National Occupational Research Agenda, NIOSH Research Projects","",https://www.cdc.gov/niosh/docs/2000-124/,,2000-124,PB2001-106-831,,
Sep 2000,"Worker Health Chartbook, 2000","",https://www.cdc.gov/niosh/docs/2000-127/,,2000-127,PB2001-103-047,,
Sep 2000,"Worker Deaths By Falls: A Summary Of Surveillance Findings And Investigative Case Reports","",https://www.cdc.gov/niosh/docs/2000-116/,,2000-116,PB2001-104-733,,
Sep 2000,"NIOSH Research in Libby, Montana: Job-Related Asbestos Exposures and Health Effects in Mining and Milling of Vermiculite","",,,,,,Fact Sheet
Aug 2000,"An Underground Coal Mine Fire Preparedness and Response Checklist: The Instrument","",https://www.cdc.gov/niosh/mining/works/coversheet1733.html,,2000-144,,IC 9452,Mining
Jul 2000,"Using Water Sprays To Improve Performance Of A Flooded-Bed Dust Scrubber","",https://www.cdc.gov/niosh/mining/works/coversheet706.html,,,,,Mining
Jul 2000,"Economics of Safety at Surface Mine Spoil Piles","",https://www.cdc.gov/niosh/mining/works/coversheet1549.html,,2000-129,,RI 9653,Mining
Jun 2000,"Self-Contained Self-Rescuer Field Evaluation: Sixth Phase Results","",https://www.cdc.gov/niosh/mining/works/coversheet1463.html,,2000-128,PB2001-101-414,IC 9451,Mining
Jun 2000,"Roof Monitoring Helps Prevent Injuries In Stone Mines","",https://www.cdc.gov/niosh/mining/works/coversheet1349.html,,,,,Mining
Jun 2000,"Ground Support Safety Training (Video)","",https://www.cdc.gov/niosh/mining/works/coversheet672.html,,,,TN 482,Mining
Jun 2000,"NIOSH Health Hazard Evaluation Program - Booklet","Superseded by <a href ='/niosh/docs/2009-167/'>2009-167</a>",https://www.cdc.gov/niosh/docs/2000-132/,,2000-132,PB2001-100-516,,
May 2000,"Test Results Of Collision Warning Systems For Surface Mining Dump Trucks","",https://www.cdc.gov/niosh/mining/works/coversheet296.html,,2000-120,PB2000-107-344,RI 9652,Mining
May 2000,"Injuries, Illnesses, And Hazardous Exposures In The Mining Industry, 1986-1995: A Surveillance Report","",https://www.cdc.gov/niosh/mining/works/coversheet645.html,,2000-117,PB2000-107-868,,Mining
May 2000,"National Occupational Research Agenda (NORA) Update May, 2000","",https://www.cdc.gov/niosh/docs/2000-143/,,2000-143,,,
May 2000,"Behavioral and Organizational Dimensions of Underground Mine Fires","",https://www.cdc.gov/niosh/mining/works/coversheet45.html,,2000-126,,IC 9450,Mining
Apr 2000,"NIOSH Bibliography 1999","",https://www.cdc.gov/niosh/docs/2000-136/,,2000-136,PB2000-105-987,,
Apr 2000,"Worker Injuries And Deaths From Explosions In Industrial Ethylene Oxide Sterilization Facilities","Superseded by <a href = '/niosh/docs/2007-164/'>2007-164</a>",,,2000-119,PB2000-106-637,,Alert
Mar 2000,"Performance Highlights Of The National Institute For Occupational Safety And Health 1995-1999","",https://www.cdc.gov/niosh/docs/2000-134/,,2000-134,PB2000-108-089,,
Feb 2000,"A Compendium Of NIOSH Mining Research 2000","",https://www.cdc.gov/niosh/mining/works/coversheet890.html,,2000-109,PB2000-105-823,,Mining
Feb 2000,"NIOSH/DOD/OSHA Sponsored: Chemical And Biological Respiratory Protection Workshop Report","",https://www.cdc.gov/niosh/docs/2000-122/,,2000-122,PB2001-100-517,,
Jan 2000,"Proceedings of the Second National Fishing Industry Safety and Health Workshop","",https://www.cdc.gov/niosh/docs/2000-104/,,2000-104,,,
2000,"Workers Exposed To Class B Biosolids During And After Field Application - Hazard ID 10","Superseded by <a href = /niosh/docs/2002-149/>2002-149</a>",,,2000-158,,,HID
2000,"Safety And Health Resource Guide For Small Businesses","Superseded by <a href='/niosh/docs/2003-100/'>2003-100</a>",,,2000-148,,,
2000,"Developing Dermal Policy Based On Laboratory And Field Studies","",https://www.cdc.gov/niosh/docs/2000-142/,,2000-142,,,
2000,"Certified Equipment List","Revised: 2004",,,2000-137,,,
2000,"NIOSH Health Hazard Evaluation Program - Small Booklet","",https://www.cdc.gov/niosh/docs/2000-133/,,2000-133,,,
2000,"NIOSH Health Hazard Evaluation Program - Brochure","",https://www.cdc.gov/niosh/docs/2000-131/,https://www.cdc.gov/spanish/niosh/docs/2000-131_sp/,2000-131,,,
2000,"NIOSH Pocket Guide To Chemical Hazards","Superseded by 2001-145",,,2000-130,,,
2000,"Worker Deaths By Electrocution, CD-Rom","",,,2000-115,PB2000-500-094,,
2000,"Health Hazard Evaluations: Tuberculosis 1990-199","",https://www.cdc.gov/niosh/docs/2000-114/,,2000-114,,,
2000,"Preventing Injuries and Deaths of Workers Who Operate or Work Near Forklift","Superseded by <a href ='/niosh/docs/2001-109/'>2001-109</a>",https://www.cdc.gov/niosh/docs/2000-112/,,2000-112,PB2000-103-296,,Alert
2000,"Mining Publications List 1995-1999","",https://www.cdc.gov/niosh/mining/works/coversheet14.html,,2000-107,PB2000-101-408,,Mining
2000,"Work-Related Lung Disease (WoRLD) Surveillance Report 1999","",https://www.cdc.gov/niosh/docs/2000-105/,,2000-105,PB2000-106-630,,
2000,"New Directions In The Surveillance Of Hired Farm Worker Health And Occupational Safety","",https://www.cdc.gov/niosh/agforfish/,,,,,
2000,"Utilizing The &quot;Advance And Relieve&quot; Method To Reduce Horizontal Stress Affects On The Mine Roof, A Case Study","",https://www.cdc.gov/niosh/mining/works/coversheet1297.html,,,,,Mining
2000,"Roof Monitoring In Limestone Mines: Experience With The Roof Monitoring Safety System (RMSS)","",https://www.cdc.gov/niosh/mining/works/coversheet53.html,,,,,Mining
2000,"Protecting Workers With Developmental Disabilities","",,,,,,
Dec 1999,"Material Properties Affecting the Stability of a 50-Year-Old Rock Dump in an Active Mine","",https://www.cdc.gov/niosh/mining/works/coversheet356.html,,2000-110,PB2000-103-298,RI 9651,Mining
Nov 1999,"Respirable Crystalline Silica Exposures During Tuck Pointing - Hazard ID 9","Superseded by <a href='/niosh/docs/wp-solutions/2008-126/'>2008-126</a>",,,2000-113,,,HID
Nov 1999,"Preventing Needlestick Injuries in Health Care Settings","",https://www.cdc.gov/niosh/docs/2000-108/,https://www.cdc.gov/spanish/niosh/docs/2000-108_sp/,2000-108,PB2000-101-706,,Alert
Nov 1999,"Promoting Safe Work For Young Workers","",https://www.cdc.gov/niosh/docs/99-141/,,99-141,PB2000-101-173,,
Oct 1999,"The Emergency Communication Triangle","",https://www.cdc.gov/niosh/mining/works/coversheet838.html,,99-157,PB2004-104-350,,Mining
Oct 1999,"Investigation Of A Slip/Fall Accident","",https://www.cdc.gov/niosh/mining/works/coversheet102.html,,99-156,PB2005-104-898,,Mining
Oct 1999,"Focus On Prevention: Conducting A Fire Risk Assessment","",https://www.cdc.gov/niosh/mining/works/coversheet990.html,,99-155,PB2004-101-161,,Mining
Oct 1999,"Performance Comparison Of Rescue Breathing Apparatus","",https://www.cdc.gov/niosh/mining/works/coversheet152.html,,99-152,PB2000-101-409,RI 9650,Mining
Oct 1999,"Best Practices In Hearing Loss Prevention","",https://www.cdc.gov/niosh/docs/2001-157/,,2001-157,PB2002-100-309,,
Sep 1999,"Certified Equipment List (September 1999)","",,,2000-103,,,
Sep 1999,"NIOSH Respiratory Protection Program In Health Care Facilities&#8212;Administrator&#39;s Guide","",https://www.cdc.gov/niosh/docs/99-143/,,99-143,PB2000-103-295,,
Sep 1999,"NIOSH Publications On Video Display Terminals, Third Edition","",https://www.cdc.gov/niosh/docs/99-135/,,99-135,PB2000-100-207,,
Sep 1999,"Phosphine Poisoning And Explosions During Fumigation","",https://www.cdc.gov/niosh/docs/99-126/,https://www.cdc.gov/spanish/niosh/docs/99-126_sp/,99-126,PB2000-101-410,,Alert
Aug 1999,"Hazard Recognition Training Program For Construction, Maintenance And Repair Activities","",https://www.cdc.gov/niosh/mining/works/coversheet495.html,,99-158,PB2001-104-146,,Mining
Aug 1999,"Proposal For Certification Tests And Standards For Closed-Circuit Breathing Apparatus","",https://www.cdc.gov/niosh/mining/works/coversheet1438.html,,99-144,PB2000-103-265,IC 9449,Mining
Aug 1999,"&quot;I Can&#39;t Get Enough Air!&quot;: Proper Self-Contained Self-Rescuer Usage","",https://www.cdc.gov/niosh/mining/works/coversheet343.html,,99-160,PB2004-104-357,,Mining
Aug 1999,"Injuries And Deaths Of Fire Fighters In Structural Collapse","",https://www.cdc.gov/niosh/docs/99-146/,https://www.cdc.gov/spanish/niosh/docs/99-146_sp/,99-146,PB2000-103-350,,Alert
Aug 1999,"Injury Associated with Working Near or Operating Wood Chippers - Hazard ID 8","",https://www.cdc.gov/niosh/docs/99-145/,https://www.cdc.gov/spanish/niosh/docs/99-145_sp/,99-145,,,HID
Aug 1999,"A Model For Research On Training Effectiveness (TIER)","",https://www.cdc.gov/niosh/docs/99-142/,,99-142,PB2000-103-265,,
Aug 1999,"National Occupational Research Agenda (NORA)","",https://www.cdc.gov/niosh/docs/99-130/,,99-130,,,
Jul 1999,"Preventing Worker Deaths From Uncontrolled Release Of Electrical, Mechanical, And Other Types Of Hazardous Energy","",https://www.cdc.gov/niosh/docs/99-110/,https://www.cdc.gov/spanish/niosh/docs/99-110_sp/,99-110,PB2000-100-201,,Alert
Jun 1999,"A Hybrid Statistical-Analytical Method for assessing Violent Failure in U.S. Coal Mines","",https://www.cdc.gov/niosh/mining/works/coversheet1460.html,,99-114,PB99-151-623,IC 9448,Mining
Jun 1999,"Looking For Workplace Health And Safety Information?","",https://www.cdc.gov/niosh/docs/99-132/,,99-132,,,Fact Sheet
Jun 1999,"Fire Fighting Hazards During Propane Tank Fires - Hazard ID 7","",https://www.cdc.gov/niosh/docs/99-129/,https://www.cdc.gov/spanish/niosh/docs/99-129_sp/,99-129,,,HID
Jun 1999,"Control of Drywall Sanding Dust Exposures","",https://www.cdc.gov/niosh/docs/99-113/,https://www.cdc.gov/spanish/niosh/docs/99-113_sp/,99-113,,,HC
Jun 1999,"Exposure to Mercury Vapor During the Use of Mercury Carburetor Synchronizers - Hazard ID 6","",https://www.cdc.gov/niosh/docs/99-111/,,99-111,,,HID
May 1999,"National Occupational Research Agenda (NORA) - Update May 1999 (DHHS/NIOSH)","",https://www.cdc.gov/niosh/pdfs/nora1999.pdf,,99-124,PB99-144-891,,
May 1999,"Identifying High-Risk Small Business Industries - The Basis For Preventing Occupational Injury, Illness, And Fatality","",https://www.cdc.gov/niosh/docs/99-107/,,99-107,PB99-153-645,,
May 1999,"Cercopithecine herpesvirus 1 (B Virus) Infection Resulting from Ocular Exposure - Hazard ID 5","",https://www.cdc.gov/niosh/docs/99-100/,,99-100,,,HID
Mar 1999,"NIOSH Certified Equipment List","Revised: 2004",,,99-127,,,
Mar 1999,"NIOSH Report Of Activities For Fiscal Year 1997","",https://www.cdc.gov/niosh/docs/99-116/,,99-116,PB99-144-800,,
Feb 1999,"The Effects of Workplace Hazards on Female Reproductive Health","",https://www.cdc.gov/niosh/docs/99-104/,https://www.cdc.gov/spanish/niosh/docs/99-104_sp/,99-104,PB99-147-811,,
Jan 1999,"Controlling Chemical Hazards During the Application of Artificial Fingernails","",https://www.cdc.gov/niosh/docs/99-112/,https://www.cdc.gov/spanish/niosh/docs/99-112_sp/,99-112,,,HC
Jan 1999,"Control of Nitrous Oxide During Cryosurgery","",https://www.cdc.gov/niosh/docs/99-105/,,99-105,,,HC
1999,"Cripple Creek Deep Cut: An Exercise For Remote Control Miner Operators And Face Crews","",https://www.cdc.gov/niosh/mining/works/coversheet844.html,,99-159,PB2001-100-272,,Mining
1999,"Prediction Of Longwall Methane Emissions: An Evaluation Of The Influence Of Mining Practices On Gas Emissions And Methane Control Systems","",https://www.cdc.gov/niosh/mining/works/coversheet494.html,,99-150,PB2000-101-707,RI 9649,Mining
1999,"Providing Safety and Health Protection for a Diverse Construction Workforce: Issues and Ideas","",https://www.cdc.gov/niosh/docs/99-140/,,99-140,,,
1999,"Evaluation The Ventilation Of A 40-Foot Two-Pass Extended Cut","",,,99-138,PB2000-100-639,RI 9648,Mining
1999,"Evaluation Of Reinforced Cementitious Seals","",https://www.cdc.gov/niosh/mining/works/coversheet256.html,,99-136,PB2000-103-321,RI 9647,Mining
1999,"Congressional Testimony: Occupational Exposure And Cancer (March 6, 1977)","",,,99-133,,,
1999,"Rock Falls - Preventing Rock Fall Injuries in Underground Mines","",https://www.cdc.gov/niosh/mining/works/coversheet1835.html,,99-119d,,,Mining
1999,"Handling Explosives in Underground Mines","",https://www.cdc.gov/niosh/docs/video/99-118d/,,99-118d,,,Mining
1999,"NIOSH Pocket Guide To Chemical Hazards (NPG) - CD-Rom","Superseded by 2002-140",,,99-115,,,
1999,"National Occupational Research Agenda (NORA)","",https://www.cdc.gov/niosh/docs/99-108/,,99-108,,,
1999,"Mining Publications List 1995-1998","Superseded by <a href = '/niosh/mining/works/coversheet811.html'>2001-106</a>",,,99-102,PB2000-101-408,,Mining
1999,"Stress At Work","",https://www.cdc.gov/niosh/docs/99-101/,https://www.cdc.gov/spanish/niosh/docs/99-101_sp/,99-101,PB99-129-413,,
1999,"Role Of Fault Slip On Mechanisms Of Rock Burst Damage, Lucky Friday Mine, Idaho, USA","",https://www.cdc.gov/niosh/mining/works/coversheet21.html,,,PB2000-103-298,,Mining
Nov 1998,"New Shroud Design Controls Silica Dust From Surface Mine And Construction Blast Hole Drills - HC-27","",https://www.cdc.gov/niosh/mining/works/coversheet1391.html,https://www.cdc.gov/spanish/niosh/docs/98-150_sp/,98-150,,,HC
